time,open,high,low,close,volume,atr_14,ret_log_1,rv_1h,rv_1d,range_total,range_body,range_upper_wick,range_lower_wick,range_total_pct,session,trend_flag
2025-11-20 03:15:00+00:00,6746.5,6747.0,6744.75,6747.0,0,3.1449770663495094,7.410975658337224e-05,0.00023856754359774605,0.0006995241423117318,2.25,0.5,0.0,1.75,0.23622448979591837,ASIA,1
2025-11-20 03:20:00+00:00,6746.75,6748.5,6746.5,6748.0,0,3.0631929901816872,0.00014820303843363176,0.0002364616453965813,0.0006995254542462184,2.0,1.25,0.5,0.25,0.1989795918367347,ASIA,1
2025-11-20 03:25:00+00:00,6747.75,6748.0,6746.75,6747.5,0,2.9336792051687097,-7.409877369919965e-05,0.00023645395163719853,0.000699092545833995,1.25,0.25,0.25,0.75,0.0653061224489796,ASIA,1
2025-11-20 03:30:00+00:00,6747.25,6747.75,6745.75,6747.25,0,2.8669878333709446,-3.7051445936870155e-05,0.00020961324524662443,0.0006988495867127253,2.0,0.0,0.5,1.5,0.1989795918367347,ASIA,1
2025-11-20 03:35:00+00:00,6747.25,6748.0,6744.25,6744.75,0,2.9300601309873056,-0.0003705899834882278,0.00024580351264396575,0.0006992844954385748,3.75,2.5,0.75,0.5,0.46938775510204084,ASIA,1
2025-11-20 03:40:00+00:00,6744.75,6745.25,6743.75,6744.75,0,2.8279129787739268,0.0,0.00024603638631109627,0.000699251804288761,1.5,0.0,0.5,1.0,0.10612244897959183,ASIA,1
2025-11-20 03:45:00+00:00,6745.0,6745.0,6738.5,6745.0,0,3.090204908861504,3.7065179121778464e-05,0.00023884085113323354,0.0006992331362465371,6.5,0.0,0.0,6.5,0.739030612244898,ASIA,1
2025-11-20 03:50:00+00:00,6745.0,6747.75,6744.5,6746.25,0,3.101618843942825,0.00018530529099639376,0.00023883823455829844,0.0006992721902244973,3.25,1.25,1.5,0.5,0.3971938775510204,ASIA,1
2025-11-20 03:55:00+00:00,6746.0,6746.0,6742.5,6744.5,0,3.147931783661195,-0.0002594370231181633,0.00025173529134126134,0.0006993532414105079,3.5,1.5,0.0,2.0,0.4336734693877551,ASIA,1
2025-11-20 04:00:00+00:00,6744.25,6746.5,6743.5,6744.25,0,3.1373652276853954,-3.706792698043737e-05,0.00016682134791957232,0.0006993611722881364,3.0,0.0,2.25,0.75,0.3563775510204082,ASIA,1
2025-11-20 04:05:00+00:00,6744.25,6746.0,6743.75,6745.5,0,3.0739819971364386,0.00018532589611792167,0.0001779623850062765,0.0006987830903257101,2.25,1.25,0.5,0.5,0.23622448979591837,ASIA,1
2025-11-20 04:10:00+00:00,6745.25,6748.0,6745.0,6745.25,0,3.0686975687695504,-3.706243167038656e-05,0.00016757854831416614,0.0006982636380026706,3.0,0.0,2.75,0.25,0.3563775510204082,ASIA,1
2025-11-20 04:15:00+00:00,6745.0,6745.0,6742.25,6744.25,0,3.0637905995717256,-0.0001482634644473822,0.0001690641832405971,0.0006958954766168204,2.75,0.75,0.0,2.0,0.31326530612244896,ASIA,1
2025-11-20 04:20:00+00:00,6744.25,6747.0,6743.5,6745.75,0,3.094948413888031,0.00022238695421517073,0.00017747812604087648,0.0006958924891376546,3.5,1.5,1.25,0.75,0.4336734693877551,ASIA,1
2025-11-20 04:25:00+00:00,6746.0,6746.75,6744.25,6744.75,0,3.0524520986103143,-0.0001482524742347398,0.00018050225789752243,0.0006959938482318962,2.5,1.25,0.75,0.5,0.27346938775510204,ASIA,1
2025-11-20 04:30:00+00:00,6745.0,6749.75,6744.25,6748.75,0,3.227276948709578,0.0005928780697622248,0.0002555303351380001,0.0006966120168688959,5.5,3.75,1.0,0.75,0.6665816326530613,ASIA,1
2025-11-20 04:35:00+00:00,6749.0,6749.25,6747.5,6748.0,0,3.121757166658894,-0.00011113786663784072,0.0002292371065020082,0.000695828666407832,1.75,1.0,0.25,0.5,0.15306122448979592,ASIA,1
2025-11-20 04:40:00+00:00,6747.75,6749.25,6747.75,6749.0,0,3.0059173690404015,0.0001481810775475734,0.00023086330594228462,0.0006958480409493435,1.5,1.25,0.25,0.0,0.10612244897959183,ASIA,1
2025-11-20 04:45:00+00:00,6748.75,6749.75,6747.75,6748.25,0,2.9340661283946585,-0.00011113374958191831,0.00023567738132511198,0.0006932109447348224,2.0,0.5,1.0,0.5,0.1989795918367347,ASIA,1
2025-11-20 04:50:00+00:00,6748.5,6748.75,6748.0,6748.75,0,2.778061404937897,7.409053867201862e-05,0.00023160150815630055,0.0006931643217756979,0.75,0.25,0.0,0.5,0.012244897959183673,ASIA,1
2025-11-20 04:55:00+00:00,6748.75,6749.75,6748.0,6749.5,0,2.704628447442333,0.00011112551638489694,0.0002133600030675012,0.0006931638167183711,1.75,0.75,0.25,0.75,0.15306122448979592,ASIA,1
2025-11-20 05:00:00+00:00,6749.25,6751.25,6748.25,6750.0,0,2.7257264154821668,7.407681769368311e-05,0.00021108026025267175,0.0006931168067903686,3.0,0.75,1.25,1.0,0.3563775510204082,ASIA,1
2025-11-20 05:05:00+00:00,6750.25,6754.0,6750.25,6753.25,0,2.8167459572334406,0.00048136560646597974,0.0002408544004793186,0.0006932204222444357,3.75,3.0,0.75,0.0,0.46938775510204084,ASIA,1
2025-11-20 05:10:00+00:00,6753.0,6753.0,6750.25,6750.75,0,2.8298355317167663,-0.00037026066773713866,0.00027441721966635867,0.000693285281626403,2.75,2.25,0.0,0.5,0.31326530612244896,ASIA,1
2025-11-20 05:15:00+00:00,6750.5,6751.25,6750.25,6751.0,0,2.6991329937369977,3.7032236566128713e-05,0.00026623809667359797,0.0006928300811106196,1.0,0.5,0.25,0.25,0.03316326530612245,ASIA,1
2025-11-20 05:20:00+00:00,6750.75,6752.0,6750.5,6751.25,0,2.613480637041498,3.7030865230352476e-05,0.0002627936932161609,0.0006927300011391264,1.5,0.5,0.75,0.25,0.10612244897959183,ASIA,1
2025-11-20 05:25:00+00:00,6751.0,6751.0,6748.75,6749.25,0,2.605374877252819,-0.00029628532493328874,0.0002769564335902637,0.0006930277137739882,2.25,1.75,0.0,0.5,0.23622448979591837,ASIA,1
2025-11-20 05:30:00+00:00,6749.0,6749.0,6746.25,6748.0,0,2.633562386020475,-0.00018522291630869073,0.00022615307200263895,0.000690439550068512,2.75,1.0,0.0,1.75,0.31326530612244896,ASIA,1
2025-11-20 05:35:00+00:00,6748.0,6748.75,6747.25,6748.5,0,2.55259364416187,7.409328347775208e-05,0.0002248852916804638,0.0006902478610720887,1.5,0.5,0.25,0.75,0.10612244897959183,ASIA,1
2025-11-20 05:40:00+00:00,6748.75,6749.5,6748.25,6748.75,0,2.4595512410074507,3.704458315998131e-05,0.00022075596204305654,0.0006899363218885494,1.25,0.0,0.75,0.5,0.0653061224489796,ASIA,1
2025-11-20 05:45:00+00:00,6748.75,6749.5,6747.75,6748.0,0,2.4088690095069185,-0.00011113786663784072,0.00022075614523274097,0.0006900103533896591,1.75,0.75,0.75,0.25,0.15306122448979592,ASIA,1
2025-11-20 05:50:00+00:00,6748.0,6748.5,6745.75,6746.0,0,2.433235508827853,-0.000296428044263365,0.0002344661416679107,0.000689943117361742,2.75,2.0,0.5,0.25,0.31326530612244896,ASIA,1
2025-11-20 05:55:00+00:00,6746.0,6747.0,6744.75,6746.5,0,2.420147258197292,7.411524924650305e-05,0.00023262027388743143,0.0006879402084624234,2.25,0.5,0.5,1.25,0.23622448979591837,ASIA,1
2025-11-20 06:00:00+00:00,6746.75,6749.5,6746.5,6748.25,0,2.4615653111832,0.0002593601229826337,0.0002464073383925066,0.00068668619671973,3.0,1.5,1.25,0.25,0.3563775510204082,ASIA,1
2025-11-20 06:05:00+00:00,6748.25,6748.25,6745.5,6746.5,0,2.4821677889558287,-0.00025936012298263984,0.00019672395656409025,0.0006866131539755053,2.75,1.75,0.0,1.0,0.31326530612244896,ASIA,1
2025-11-20 06:10:00+00:00,6746.25,6748.0,6745.75,6747.0,0,2.4655843754589837,7.410975658337224e-05,0.0001788118493531342,0.00068612604627655,2.25,0.75,1.0,0.5,0.23622448979591837,ASIA,1
2025-11-20 06:15:00+00:00,6746.75,6746.75,6744.5,6746.0,0,2.4680426343547706,-0.00014822500582979678,0.0001789599724884519,0.0006862282388833336,2.25,0.75,0.0,1.5,0.23622448979591837,ASIA,1
2025-11-20 06:20:00+00:00,6745.75,6746.0,6743.75,6744.25,0,2.452468160472287,-0.00025944663884155126,0.00018446469364469394,0.0006861684545319432,2.25,1.5,0.25,0.5,0.23622448979591837,ASIA,1
2025-11-20 06:25:00+00:00,6744.25,6744.25,6740.5,6741.75,0,2.545149006152838,-0.0003707548611355793,0.00019321112215664883,0.0006855223017846955,3.75,2.5,0.0,1.25,0.46938775510204084,ASIA,1
2025-11-20 06:30:00+00:00,6742.0,6744.5,6741.75,6744.0,0,2.5597812199990644,0.00033368556007308314,0.00022591106115148437,0.0006857051647777898,2.75,2.0,0.5,0.25,0.31326530612244896,ASIA,1
2025-11-20 06:35:00+00:00,6744.0,6748.75,6743.75,6748.5,0,2.734082561427703,0.0006670372676453889,0.00030602158750221925,0.0006844264214579084,5.0,4.5,0.25,0.25,0.6163265306122448,ASIA,1
2025-11-20 06:40:00+00:00,6748.5,6749.0,6746.75,6747.5,0,2.699505235611438,-0.00014819205717695293,0.00030864373879188,0.0006824885022864752,2.25,1.0,0.5,0.75,0.23622448979591837,ASIA,1
2025-11-20 06:45:00+00:00,6747.5,6748.5,6746.25,6746.5,0,2.6673977187820497,-0.00014821402131775174,0.0003098719832454806,0.0006818693322101065,2.25,1.0,1.0,0.25,0.23622448979591837,ASIA,1
2025-11-20 06:50:00+00:00,6746.25,6749.0,6744.5,6748.75,0,2.7982978817261888,0.00033345066165474575,0.00031185995520461636,0.0006766952304317013,4.5,2.5,0.25,1.75,0.5609693877551021,ASIA,1
2025-11-20 06:55:00+00:00,6748.75,6749.25,6747.75,6749.0,0,2.7055623187457467,3.704321090965415e-05,0.00031160957011738973,0.0006766962866802664,1.5,0.25,0.25,1.0,0.10612244897959183,ASIA,1
2025-11-20 07:00:00+00:00,6749.0,6749.25,6747.0,6747.5,0,2.6730221531210505,-0.00022227985124676774,0.00031052093757943033,0.0006768551497019828,2.25,1.5,0.25,0.5,0.23622448979591837,LONDON,1
2025-11-20 07:05:00+00:00,6747.75,6750.0,6747.0,6748.75,0,2.6963777136124043,0.00018523664033711932,0.0003044315709004693,0.000676733326042444,3.0,1.0,1.25,0.75,0.3563775510204082,LONDON,1
2025-11-20 07:10:00+00:00,6748.75,6751.0,6747.75,6750.5,0,2.73592216264009,0.00025927366480403845,0.0003116010456545128,0.0006768129164615456,3.25,1.75,0.5,1.0,0.3971938775510204,LONDON,1
2025-11-20 07:15:00+00:00,6750.5,6753.25,6748.75,6752.25,0,2.8619277224515116,0.0002592064593951094,0.0003110414542432388,0.000675242246264725,4.5,1.75,1.0,1.75,0.5609693877551021,LONDON,1
2025-11-20 07:20:00+00:00,6752.25,6755.0,6751.5,6753.75,0,2.907504313704975,0.00022212350157965096,0.0002942770963571444,0.0006745228619832939,3.5,1.5,1.25,0.75,0.4336734693877551,LONDON,1
2025-11-20 07:25:00+00:00,6753.75,6755.75,6753.0,6753.5,0,2.8962540055831916,-3.701715745675056e-05,0.00025742125076803814,0.0006745470074934391,2.75,0.25,2.0,0.5,0.31326530612244896,LONDON,1
2025-11-20 07:30:00+00:00,6753.75,6757.0,6753.5,6755.75,0,2.9393787194701066,0.0003331050977374089,0.0002573826465035297,0.0006747347160161732,3.5,2.0,1.25,0.25,0.4336734693877551,LONDON,1
2025-11-20 07:35:00+00:00,6756.0,6756.25,6750.25,6750.5,0,3.1579945252222417,-0.0007774179012554377,0.000320985877546831,0.000676542981644866,6.0,5.5,0.25,0.25,0.7091836734693877,LONDON,1
2025-11-20 07:40:00+00:00,6750.75,6751.0,6746.25,6747.5,0,3.2717092019920817,-0.0004445103051411347,0.0003459239061099871,0.0006771515755347143,4.75,3.25,0.25,1.25,0.5897959183673469,LONDON,1
2025-11-20 07:45:00+00:00,6747.5,6747.5,6743.5,6746.0,0,3.3237299732783616,-0.00022232927056411173,0.00034945437855308115,0.0006773314718476332,4.0,1.5,0.0,2.5,0.500765306122449,LONDON,1
2025-11-20 07:50:00+00:00,6746.0,6746.0,6742.75,6744.25,0,3.3184635466156216,-0.00025944663884155126,0.0003388224906167823,0.0006775474814648484,3.25,1.75,0.0,1.5,0.3971938775510204,LONDON,1
2025-11-20 07:55:00+00:00,6744.0,6745.75,6743.75,6744.25,0,3.22428757900022,0.0,0.00033806977284615126,0.0006775479278397292,2.0,0.25,1.5,0.25,0.1989795918367347,LONDON,1
2025-11-20 08:00:00+00:00,6744.25,6744.75,6740.5,6741.75,0,3.2975527519287757,-0.0003707548611355793,0.0003471958057065548,0.0006770171060753097,4.25,2.5,0.5,1.25,0.5293367346938775,LONDON,1
2025-11-20 08:05:00+00:00,6741.75,6747.0,6741.5,6746.5,0,3.454870412505292,0.0007043167492235488,0.0004088837673318895,0.0006768483577774329,5.5,4.75,0.5,0.25,0.6665816326530613,LONDON,1
2025-11-20 08:10:00+00:00,6746.5,6748.0,6743.5,6745.25,0,3.5295225258977707,-0.00018529842364062066,0.00040056556096530705,0.0006769237410387824,4.5,1.25,1.5,1.75,0.5609693877551021,LONDON,1
2025-11-20 08:15:00+00:00,6745.25,6748.5,6742.25,6746.5,0,3.723842345476501,0.00018529842364071265,0.00039566848881735574,0.0006769471579005876,6.25,1.25,2.0,3.0,0.7239795918367347,LONDON,1
2025-11-20 08:20:00+00:00,6746.5,6747.75,6745.5,6747.5,0,3.6185678922281794,0.0001482140213177207,0.000391241394727087,0.0006769460193490861,2.25,1.0,0.25,1.0,0.23622448979591837,LONDON,1
2025-11-20 08:25:00+00:00,6747.5,6748.0,6744.75,6747.0,0,3.592241614211881,-7.410426473436398e-05,0.0003910419507675718,0.0006767867008813825,3.25,0.5,0.5,2.25,0.3971938775510204,LONDON,1
2025-11-20 08:30:00+00:00,6747.0,6749.0,6743.0,6745.25,0,3.7642243560538895,-0.00025940818022402194,0.00037099844031791834,0.0006768805667514121,6.0,1.75,2.0,2.25,0.7091836734693877,LONDON,1
2025-11-20 08:35:00+00:00,6745.5,6750.0,6745.5,6748.25,0,3.8346369020500406,0.0004446585466232976,0.0003437409472665825,0.0006772739419590838,4.5,2.75,1.75,0.0,0.5609693877551021,LONDON,1
2025-11-20 08:40:00+00:00,6748.5,6751.75,6746.5,6751.5,0,3.9357342661893235,0.00048149040727252755,0.00034561836981112986,0.0006776701396566425,5.25,3.0,0.25,2.0,0.6438775510204081,LONDON,1
2025-11-20 08:45:00+00:00,6751.5,6755.0,6749.75,6751.0,0,4.029610390032943,-7.406035922658731e-05,0.0003375783228284272,0.0006775575576525589,5.25,0.5,3.5,1.25,0.6438775510204081,LONDON,1
2025-11-20 08:50:00+00:00,6750.75,6751.5,6748.25,6749.0,0,3.9739239336020185,-0.0002962962984639591,0.0003409167449061146,0.0006777224742619209,3.25,1.75,0.75,0.75,0.3971938775510204,LONDON,1
2025-11-20 08:55:00+00:00,6748.75,6748.75,6743.75,6743.75,0,4.065072224059017,-0.0007781957369617376,0.0004183196816259179,0.0006794877616214132,5.0,5.0,0.0,0.0,0.6163265306122448,LONDON,1
2025-11-20 09:00:00+00:00,6743.5,6745.75,6738.5,6740.75,0,4.292567065197659,-0.00044495532641125385,0.00042469832208795645,0.0006797291486758598,7.25,2.75,2.25,2.25,0.7765306122448979,LONDON,1
2025-11-20 09:05:00+00:00,6741.0,6744.75,6740.5,6743.25,0,4.289526560540684,0.00037080985295844486,0.00038233479445691574,0.0006795974557729215,4.25,2.25,1.5,0.5,0.5293367346938775,LONDON,1
2025-11-20 09:10:00+00:00,6743.25,6744.75,6742.0,6742.5,0,4.17956037764492,-0.00011122851910690469,0.0003803713884969578,0.0006791922115259899,2.75,0.75,1.5,0.5,0.31326530612244896,LONDON,1
2025-11-20 09:15:00+00:00,6742.25,6743.5,6739.25,6739.5,0,4.184591779241711,-0.0004450378355606958,0.00039071958022064257,0.0006797521862871446,4.25,2.75,1.25,0.25,0.5293367346938775,LONDON,-1
2025-11-20 09:20:00+00:00,6739.5,6740.0,6737.5,6739.25,0,4.06426379501016,-3.7095427992707535e-05,0.00038420693878641254,0.0006780664764254892,2.5,0.25,0.5,1.75,0.27346938775510204,LONDON,-1
2025-11-20 09:25:00+00:00,6739.25,6739.5,6730.25,6730.5,0,4.434673523938006,-0.001299207666183875,0.0005162220543745221,0.0006817963455252427,9.25,8.75,0.25,0.25,0.8464285714285714,LONDON,-1
2025-11-20 09:30:00+00:00,6730.25,6733.5,6729.25,6731.25,0,4.421482557942435,0.00011142682055096542,0.0005236527281451518,0.0006818084993721234,4.25,1.0,2.25,1.0,0.5293367346938775,LONDON,-1
2025-11-20 09:35:00+00:00,6731.25,6733.75,6730.0,6732.75,0,4.373519518089404,0.00022281640020875413,0.0005033829930874195,0.000679773621311835,3.75,1.5,1.0,1.25,0.46938775510204084,LONDON,-1
2025-11-20 09:40:00+00:00,6732.75,6735.0,6731.5,6731.5,0,4.311125266797304,-0.00018567688561804118,0.0004569855194145726,0.0006798272982675755,3.5,1.25,2.25,0.0,0.4336734693877551,LONDON,-1
2025-11-20 09:45:00+00:00,6731.5,6732.0,6725.5,6727.5,0,4.467473462026068,-0.0005943978182285918,0.0004636979535104922,0.0006808533224875722,6.5,4.0,0.5,2.0,0.739030612244898,LONDON,-1
2025-11-20 09:50:00+00:00,6727.25,6731.5,6725.5,6729.25,0,4.576939643309921,0.00026009252009078925,0.0004901383068985841,0.0006796377104072364,6.0,2.0,2.25,1.75,0.7091836734693877,LONDON,-1
2025-11-20 09:55:00+00:00,6729.5,6730.25,6727.75,6729.0,0,4.428586811644927,-3.715193283359822e-05,0.0004626580598718978,0.0006795144756428795,2.5,0.5,0.75,1.25,0.27346938775510204,LONDON,-1
2025-11-20 10:00:00+00:00,6729.0,6729.75,6728.0,6728.75,0,4.2372591822417185,-3.71533131510033e-05,0.00045656173668932973,0.0006792214603727691,1.75,0.25,0.75,0.75,0.15306122448979592,LONDON,-1
2025-11-20 10:05:00+00:00,6728.75,6729.0,6724.0,6725.25,0,4.291740669224453,-0.0005202913749003592,0.0004364462136666562,0.0006786164117633594,5.0,3.5,0.25,1.25,0.6163265306122448,LONDON,-1
2025-11-20 10:10:00+00:00,6725.5,6729.25,6724.5,6726.25,0,4.324473478565563,0.00014868230336270388,0.0004487588544044986,0.0006769025565316061,4.75,0.75,3.0,1.0,0.5897959183673469,LONDON,-1
2025-11-20 10:15:00+00:00,6726.75,6737.0,6726.75,6736.75,0,4.783439658668023,0.001559830963223398,0.0006688915381451419,0.0006827796331891005,10.25,10.0,0.25,0.0,0.8660714285714286,LONDON,-1
2025-11-20 10:20:00+00:00,6737.0,6737.5,6732.5,6733.0,0,4.79890825447745,-0.0005568032215719633,0.0006857225476463558,0.0006835654667857805,5.0,4.0,0.5,0.5,0.6163265306122448,LONDON,-1
2025-11-20 10:25:00+00:00,6732.75,6737.0,6732.5,6736.5,0,4.777557664871917,0.0005196926506215716,0.0005846585832508524,0.0006840179309045813,4.5,3.75,0.5,0.25,0.5609693877551021,LONDON,-1
2025-11-20 10:30:00+00:00,6736.5,6740.25,6736.25,6738.0,0,4.72201783166678,0.00022264277059576385,0.000586180902428569,0.0006840794535696791,4.0,1.5,2.25,0.25,0.500765306122449,LONDON,-1
2025-11-20 10:35:00+00:00,6737.75,6739.75,6737.0,6739.5,0,4.581159415119153,0.00022259321182607056,0.0005861760845187388,0.0006840583159938515,2.75,1.75,0.25,0.75,0.31326530612244896,LONDON,-1
2025-11-20 10:40:00+00:00,6739.25,6741.75,6739.25,6741.75,0,4.432505171182071,0.00033379694329394326,0.0005836659885476972,0.0006830017643343612,2.5,2.5,0.0,0.0,0.27346938775510204,LONDON,-1
2025-11-20 10:45:00+00:00,6741.5,6743.25,6740.5,6743.0,0,4.312326230383352,0.00018539461296361516,0.0005376690838044231,0.0006827740193497966,2.75,1.5,0.25,1.0,0.31326530612244896,LONDON,-1
2025-11-20 10:50:00+00:00,6743.0,6744.75,6741.5,6743.75,0,4.236445785355969,0.00011122027186288542,0.0005376670139998631,0.0006823653710665542,3.25,0.75,1.0,1.5,0.3971938775510204,LONDON,-1
2025-11-20 10:55:00+00:00,6743.75,6746.5,6743.75,6744.25,0,4.130271086401971,7.413997630907489e-05,0.0005345434069366033,0.000682367466801556,2.75,0.5,2.25,0.0,0.31326530612244896,LONDON,-1
2025-11-20 11:00:00+00:00,6744.25,6744.5,6735.75,6736.25,0,4.460251723087545,-0.0011868997350474976,0.0006656564092493184,0.0006861605421352921,8.75,8.0,0.25,0.5,0.8336734693877551,LONDON,-1
2025-11-20 11:05:00+00:00,6736.0,6737.5,6732.5,6736.0,0,4.498805171438434,-3.7113325543745093e-05,0.0006392888234836733,0.0006857363314862049,5.0,0.0,1.5,3.5,0.6163265306122448,LONDON,-1
2025-11-20 11:10:00+00:00,6736.0,6739.0,6734.75,6736.0,0,4.481033373478546,0.0,0.0006403991822004165,0.0006856856571278791,4.25,0.0,3.0,1.25,0.5293367346938775,LONDON,-1
2025-11-20 11:15:00+00:00,6736.0,6736.75,6733.0,6734.5,0,4.428816703944364,-0.00022270888329315735,0.00045659758193023327,0.0006858049868585558,3.75,1.5,0.75,1.5,0.46938775510204084,LONDON,-1
2025-11-20 11:20:00+00:00,6735.0,6735.75,6731.25,6732.5,0,4.433901225091195,-0.00029702235311556693,0.0004348799782931157,0.0006854847276592987,4.5,2.5,0.75,1.25,0.5609693877551021,LONDON,-1
2025-11-20 11:25:00+00:00,6732.25,6732.75,6729.25,6731.25,0,4.367193994727539,-0.00018568378105529245,0.0004039049067791435,0.000685578262002623,3.5,1.0,0.5,2.0,0.4336734693877551,LONDON,-1
2025-11-20 11:30:00+00:00,6731.5,6736.0,6731.0,6736.0,0,4.412394423675572,0.0007054150174639557,0.0004558588780314952,0.0006861051207331513,5.0,4.5,0.0,0.5,0.6163265306122448,LONDON,-1
2025-11-20 11:35:00+00:00,6736.0,6739.75,6734.75,6739.25,0,4.454366250555888,0.000482365828168899,0.0004744603714456995,0.0006865460318273365,5.0,3.25,0.5,1.25,0.6163265306122448,LONDON,-1
2025-11-20 11:40:00+00:00,6739.0,6741.0,6738.0,6740.0,0,4.350482946944754,0.00011128215602121607,0.00046433732066001747,0.0006865282964110231,3.0,1.0,1.0,1.0,0.3563775510204082,LONDON,-1
2025-11-20 11:45:00+00:00,6739.75,6740.25,6731.5,6732.0,0,4.664734165020129,-0.0011876485956560663,0.0005665947191638795,0.0006900460958657756,8.75,7.75,0.5,0.5,0.8336734693877551,LONDON,-1
2025-11-20 11:50:00+00:00,6732.0,6732.75,6729.25,6729.5,0,4.581538867518692,-0.0003714296369262535,0.0005645730039261368,0.0006891736756092856,3.5,2.5,0.75,0.25,0.4336734693877551,LONDON,-1
2025-11-20 11:55:00+00:00,6729.25,6734.0,6729.0,6733.0,0,4.611428948410214,0.0005199628715104531,0.0005963255695753341,0.0006896819079738238,5.0,3.75,1.0,0.25,0.6163265306122448,LONDON,-1
2025-11-20 12:00:00+00:00,6733.0,6735.5,6727.75,6728.25,0,4.835612594952342,-0.0007057294377782746,0.0005321960866410616,0.0006910497211134535,7.75,4.75,2.5,0.5,0.7966836734693877,LONDON,-1
2025-11-20 12:05:00+00:00,6728.25,6732.0,6726.25,6730.0,0,4.900925981027175,0.00026006353127092297,0.000542159984277798,0.0006910548570321897,5.75,1.75,2.0,2.0,0.6892857142857143,LONDON,-1
2025-11-20 12:10:00+00:00,6729.75,6733.0,6729.5,6730.75,0,4.800859839525234,0.00011143509845678861,0.0005444968893535511,0.0006905511365852034,3.5,1.0,2.25,0.25,0.4336734693877551,LONDON,-1
2025-11-20 12:15:00+00:00,6730.5,6736.25,6728.5,6734.5,0,5.011512708130575,0.0005569893016393777,0.0005698918633268706,0.0006912091954723565,7.75,4.0,1.75,2.0,0.7966836734693877,LONDON,-1
2025-11-20 12:20:00+00:00,6734.75,6736.75,6733.25,6733.75,0,4.9035475146926775,-0.00011137304412602046,0.0005635805687846659,0.0006912083408793961,3.5,1.0,2.0,0.5,0.4336734693877551,LONDON,-1
2025-11-20 12:25:00+00:00,6733.75,6735.25,6732.25,6733.5,0,4.767579835071772,-3.712710464704193e-05,0.0005603828174818871,0.000691190809951449,3.0,0.25,1.5,1.25,0.3563775510204082,LONDON,-1
