time,open,high,low,close,volume
2025-11-19T06:40:00Z,6633.0,6634.75,6632.0,6632.5,0
2025-11-19T06:45:00Z,6632.25,6633.0,6630.0,6632.25,0
2025-11-19T06:50:00Z,6632.25,6634.75,6631.75,6633.5,0
2025-11-19T06:55:00Z,6633.5,6634.75,6633.25,6634.25,0
2025-11-19T07:00:00Z,6634.0,6639.25,6630.25,6638.75,0
2025-11-19T07:05:00Z,6638.75,6644.25,6638.5,6643.75,0
2025-11-19T07:10:00Z,6643.75,6647.75,6642.25,6643.0,0
2025-11-19T07:15:00Z,6643.25,6645.25,6641.5,6642.75,0
2025-11-19T07:20:00Z,6642.75,6644.25,6642.25,6643.75,0
2025-11-19T07:25:00Z,6644.0,6644.25,6640.75,6642.25,0
2025-11-19T07:30:00Z,6642.5,6644.75,6639.0,6644.25,0
2025-11-19T07:35:00Z,6644.5,6647.0,6642.0,6644.75,0
2025-11-19T07:40:00Z,6644.75,6647.0,6643.5,6644.0,0
2025-11-19T07:45:00Z,6643.5,6647.25,6642.0,6646.0,0
2025-11-19T07:50:00Z,6646.25,6647.5,6643.5,6644.75,0
2025-11-19T07:55:00Z,6645.0,6647.0,6644.0,6644.75,0
2025-11-19T08:00:00Z,6644.5,6646.5,6642.5,6642.5,0
2025-11-19T08:05:00Z,6642.75,6645.25,6639.5,6640.25,0
2025-11-19T08:10:00Z,6640.0,6641.5,6636.5,6637.75,0
2025-11-19T08:15:00Z,6637.5,6639.5,6636.0,6639.25,0
2025-11-19T08:20:00Z,6639.25,6646.25,6638.75,6645.0,0
2025-11-19T08:25:00Z,6645.25,6650.5,6642.0,6649.25,0
2025-11-19T08:30:00Z,6649.25,6652.5,6647.25,6649.5,0
2025-11-19T08:35:00Z,6649.5,6650.5,6643.5,6643.75,0
2025-11-19T08:40:00Z,6643.5,6645.5,6640.25,6645.25,0
2025-11-19T08:45:00Z,6645.0,6646.0,6640.75,6645.0,0
2025-11-19T08:50:00Z,6645.0,6645.0,6639.75,6640.5,0
2025-11-19T08:55:00Z,6640.75,6643.75,6639.0,6639.25,0
2025-11-19T09:00:00Z,6639.0,6641.5,6636.25,6637.25,0
2025-11-19T09:05:00Z,6637.5,6642.75,6634.75,6642.5,0
2025-11-19T09:10:00Z,6642.25,6648.5,6640.5,6648.25,0
2025-11-19T09:15:00Z,6648.0,6648.5,6645.5,6648.0,0
2025-11-19T09:20:00Z,6648.0,6649.25,6645.75,6646.75,0
2025-11-19T09:25:00Z,6646.75,6649.0,6645.75,6648.5,0
2025-11-19T09:30:00Z,6648.25,6652.25,6647.5,6648.25,0
2025-11-19T09:35:00Z,6648.0,6648.5,6645.75,6647.25,0
2025-11-19T09:40:00Z,6647.25,6652.5,6647.0,6652.25,0
2025-11-19T09:45:00Z,6652.0,6655.0,6651.25,6654.75,0
2025-11-19T09:50:00Z,6654.75,6658.25,6654.0,6657.75,0
2025-11-19T09:55:00Z,6658.0,6659.0,6656.75,6658.0,0
2025-11-19T10:00:00Z,6658.25,6660.0,6656.5,6659.25,0
2025-11-19T10:05:00Z,6659.25,6659.5,6655.25,6656.75,0
2025-11-19T10:10:00Z,6657.0,6658.5,6656.0,6658.0,0
2025-11-19T10:15:00Z,6658.25,6660.5,6657.75,6659.25,0
2025-11-19T10:20:00Z,6659.5,6663.0,6659.25,6662.75,0
2025-11-19T10:25:00Z,6662.5,6663.5,6660.75,6662.25,0
2025-11-19T10:30:00Z,6662.25,6662.25,6658.25,6659.25,0
2025-11-19T10:35:00Z,6659.0,6662.5,6658.75,6660.5,0
2025-11-19T10:40:00Z,6660.25,6661.5,6658.5,6661.5,0
2025-11-19T10:45:00Z,6661.5,6662.5,6658.25,6659.5,0
2025-11-19T10:50:00Z,6659.5,6664.5,6658.75,6664.5,0
2025-11-19T10:55:00Z,6664.25,6664.75,6663.0,6663.5,0
2025-11-19T11:00:00Z,6663.5,6666.5,6662.75,6664.25,0
2025-11-19T11:05:00Z,6664.0,6665.25,6662.75,6663.0,0
2025-11-19T11:10:00Z,6663.25,6668.75,6662.25,6666.25,0
2025-11-19T11:15:00Z,6666.25,6667.5,6664.0,6665.75,0
2025-11-19T11:20:00Z,6665.5,6667.0,6663.5,6665.0,0
2025-11-19T11:25:00Z,6665.0,6666.0,6663.75,6664.5,0
2025-11-19T11:30:00Z,6664.25,6664.75,6660.75,6662.25,0
2025-11-19T11:35:00Z,6662.0,6664.5,6661.25,6663.75,0
2025-11-19T11:40:00Z,6663.75,6667.0,6663.25,6665.5,0
2025-11-19T11:45:00Z,6665.5,6667.75,6665.25,6667.0,0
2025-11-19T11:50:00Z,6667.25,6668.75,6662.0,6662.25,0
2025-11-19T11:55:00Z,6662.25,6662.75,6660.25,6661.0,0
2025-11-19T12:00:00Z,6661.0,6662.75,6656.75,6659.25,0
2025-11-19T12:05:00Z,6659.5,6660.75,6657.0,6659.5,0
2025-11-19T12:10:00Z,6659.75,6662.5,6656.75,6661.75,0
2025-11-19T12:15:00Z,6662.0,6662.75,6659.75,6660.25,0
2025-11-19T12:20:00Z,6660.25,6664.25,6658.5,6662.0,0
2025-11-19T12:25:00Z,6661.75,6662.75,6657.75,6661.25,0
2025-11-19T12:30:00Z,6661.25,6666.5,6661.25,6665.5,0
2025-11-19T12:35:00Z,6665.5,6666.75,6663.25,6665.25,0
2025-11-19T12:40:00Z,6665.25,6666.0,6663.5,6665.0,0
2025-11-19T12:45:00Z,6664.75,6666.25,6663.75,6664.75,0
2025-11-19T12:50:00Z,6664.75,6667.25,6663.75,6664.25,0
2025-11-19T12:55:00Z,6664.25,6665.25,6661.75,6661.75,0
2025-11-19T13:00:00Z,6662.0,6664.75,6657.25,6657.75,0
2025-11-19T13:05:00Z,6657.75,6657.75,6654.5,6656.0,0
2025-11-19T13:10:00Z,6655.75,6656.0,6650.25,6651.75,0
2025-11-19T13:15:00Z,6651.75,6656.25,6650.75,6655.0,0
2025-11-19T13:20:00Z,6655.0,6655.0,6651.25,6653.75,0
2025-11-19T13:25:00Z,6653.75,6658.5,6653.5,6658.25,0
2025-11-19T13:30:00Z,6658.25,6662.75,6656.75,6657.0,0
2025-11-19T13:35:00Z,6657.25,6657.25,6654.5,6655.75,0
2025-11-19T13:40:00Z,6656.0,6657.25,6652.5,6655.0,0
2025-11-19T13:45:00Z,6654.75,6659.25,6654.75,6656.0,0
2025-11-19T13:50:00Z,6656.0,6656.75,6654.0,6654.5,0
2025-11-19T13:55:00Z,6654.5,6655.25,6651.0,6652.75,0
2025-11-19T14:00:00Z,6652.75,6654.25,6650.0,6651.0,0
2025-11-19T14:05:00Z,6651.0,6651.5,6643.5,6643.75,0
2025-11-19T14:10:00Z,6644.0,6646.0,6643.0,6643.5,0
2025-11-19T14:15:00Z,6643.75,6647.0,6643.5,6644.25,0
2025-11-19T14:20:00Z,6644.25,6647.25,6644.25,6646.0,0
2025-11-19T14:25:00Z,6645.75,6646.75,6641.25,6642.5,0
2025-11-19T14:30:00Z,6642.5,6651.0,6635.75,6649.0,0
2025-11-19T14:35:00Z,6649.0,6658.75,6648.0,6656.75,0
2025-11-19T14:40:00Z,6656.75,6668.25,6651.75,6665.0,0
2025-11-19T14:45:00Z,6665.0,6673.0,6661.75,6670.25,0
2025-11-19T14:50:00Z,6670.5,6681.0,6665.0,6680.25,0
2025-11-19T14:55:00Z,6680.0,6693.75,6677.75,6691.75,0
2025-11-19T15:00:00Z,6692.0,6697.5,6689.25,6696.75,0
2025-11-19T15:05:00Z,6697.0,6700.0,6694.75,6697.25,0
2025-11-19T15:10:00Z,6697.5,6703.0,6692.5,6701.0,0
2025-11-19T15:15:00Z,6701.25,6709.0,6700.75,6701.5,0
2025-11-19T15:20:00Z,6701.75,6706.0,6696.25,6701.5,0
2025-11-19T15:25:00Z,6701.25,6702.25,6694.25,6697.75,0
2025-11-19T15:30:00Z,6698.0,6701.0,6693.75,6697.0,0
2025-11-19T15:35:00Z,6697.0,6698.5,6690.25,6691.5,0
2025-11-19T15:40:00Z,6691.75,6693.0,6686.25,6690.5,0
2025-11-19T15:45:00Z,6690.5,6690.5,6682.0,6682.25,0
2025-11-19T15:50:00Z,6682.25,6682.5,6672.0,6675.5,0
2025-11-19T15:55:00Z,6675.5,6675.75,6661.0,6664.75,0
2025-11-19T16:00:00Z,6664.5,6670.25,6662.5,6665.5,0
2025-11-19T16:05:00Z,6665.25,6667.75,6655.25,6659.0,0
2025-11-19T16:10:00Z,6659.0,6660.0,6653.75,6657.75,0
2025-11-19T16:15:00Z,6657.75,6661.5,6655.25,6659.0,0
2025-11-19T16:20:00Z,6659.0,6666.25,6650.5,6651.5,0
2025-11-19T16:25:00Z,6651.25,6659.25,6647.75,6655.0,0
2025-11-19T16:30:00Z,6655.25,6658.25,6651.0,6654.75,0
2025-11-19T16:35:00Z,6654.75,6655.25,6644.75,6647.25,0
2025-11-19T16:40:00Z,6647.0,6655.0,6642.5,6651.0,0
2025-11-19T16:45:00Z,6651.0,6655.75,6645.25,6648.5,0
2025-11-19T16:50:00Z,6648.25,6655.25,6645.25,6653.25,0
2025-11-19T16:55:00Z,6653.25,6661.0,6648.25,6660.0,0
2025-11-19T17:00:00Z,6660.0,6664.75,6645.25,6645.75,0
2025-11-19T17:05:00Z,6645.75,6651.0,6640.5,6645.25,0
2025-11-19T17:10:00Z,6645.25,6647.75,6639.75,6642.5,0
2025-11-19T17:15:00Z,6642.5,6649.5,6641.0,6643.25,0
2025-11-19T17:20:00Z,6643.25,6649.5,6640.75,6643.75,0
2025-11-19T17:25:00Z,6643.75,6649.5,6637.0,6646.75,0
2025-11-19T17:30:00Z,6646.75,6648.75,6635.0,6636.5,0
2025-11-19T17:35:00Z,6636.5,6636.5,6622.25,6625.75,0
2025-11-19T17:40:00Z,6625.5,6650.5,6622.0,6645.25,0
2025-11-19T17:45:00Z,6645.0,6647.75,6634.5,6640.25,0
2025-11-19T17:50:00Z,6640.25,6652.25,6639.0,6649.5,0
2025-11-19T17:55:00Z,6649.25,6654.5,6645.5,6648.5,0
2025-11-19T18:00:00Z,6648.5,6656.5,6645.75,6656.0,0
2025-11-19T18:05:00Z,6655.75,6657.25,6646.5,6655.0,0
2025-11-19T18:10:00Z,6655.25,6661.5,6650.5,6657.75,0
2025-11-19T18:15:00Z,6657.75,6659.75,6646.5,6650.5,0
2025-11-19T18:20:00Z,6650.5,6660.75,6650.25,6657.0,0
2025-11-19T18:25:00Z,6657.0,6659.75,6644.5,6645.25,0
2025-11-19T18:30:00Z,6645.25,6652.75,6643.25,6651.75,0
2025-11-19T18:35:00Z,6651.75,6668.25,6650.25,6661.25,0
2025-11-19T18:40:00Z,6661.5,6663.0,6648.0,6651.25,0
2025-11-19T18:45:00Z,6651.25,6651.75,6642.75,6645.25,0
2025-11-19T18:50:00Z,6645.5,6659.5,6645.5,6658.5,0
2025-11-19T18:55:00Z,6658.25,6665.25,6656.75,6660.75,0
2025-11-19T19:00:00Z,6661.0,6663.5,6652.25,6654.5,0
2025-11-19T19:05:00Z,6654.75,6657.0,6650.25,6653.25,0
2025-11-19T19:10:00Z,6653.0,6653.75,6647.25,6653.5,0
2025-11-19T19:15:00Z,6653.5,6655.75,6645.0,6647.75,0
2025-11-19T19:20:00Z,6648.0,6649.25,6642.0,6644.5,0
2025-11-19T19:25:00Z,6644.25,6644.25,6629.75,6633.25,0
2025-11-19T19:30:00Z,6633.0,6638.25,6629.5,6633.5,0
2025-11-19T19:35:00Z,6633.5,6636.75,6628.75,6630.0,0
2025-11-19T19:40:00Z,6630.0,6634.5,6628.25,6632.25,0
2025-11-19T19:45:00Z,6632.25,6635.5,6628.75,6634.75,0
2025-11-19T19:50:00Z,6634.75,6650.5,6634.5,6649.5,0
2025-11-19T19:55:00Z,6649.5,6655.25,6643.0,6647.75,0
2025-11-19T20:00:00Z,6647.75,6653.0,6645.25,6651.25,0
2025-11-19T20:05:00Z,6651.25,6654.25,6649.75,6652.75,0
2025-11-19T20:10:00Z,6652.75,6659.5,6651.75,6658.75,0
2025-11-19T20:15:00Z,6658.75,6677.75,6658.75,6675.75,0
2025-11-19T20:20:00Z,6675.75,6679.5,6664.25,6669.5,0
2025-11-19T20:25:00Z,6669.5,6673.0,6665.5,6670.5,0
2025-11-19T20:30:00Z,6670.5,6672.25,6665.25,6670.0,0
2025-11-19T20:35:00Z,6670.25,6683.5,6669.75,6675.5,0
2025-11-19T20:40:00Z,6675.75,6676.5,6666.25,6672.0,0
2025-11-19T20:45:00Z,6671.75,6672.5,6656.0,6656.5,0
2025-11-19T20:50:00Z,6656.75,6668.25,6652.75,6665.5,0
2025-11-19T20:55:00Z,6665.5,6671.5,6658.75,6661.75,0
2025-11-19T21:00:00Z,6661.5,6664.25,6652.25,6659.5,0
2025-11-19T21:05:00Z,6659.75,6663.75,6656.75,6662.5,0
2025-11-19T21:10:00Z,6662.25,6665.0,6656.25,6664.0,0
2025-11-19T21:15:00Z,6664.0,6666.75,6658.25,6665.25,0
2025-11-19T21:20:00Z,6666.0,6696.0,6666.0,6679.5,0
2025-11-19T21:25:00Z,6679.75,6683.75,6673.5,6682.0,0
2025-11-19T21:30:00Z,6682.0,6699.5,6681.75,6696.25,0
2025-11-19T21:35:00Z,6696.0,6696.25,6688.75,6690.0,0
2025-11-19T21:40:00Z,6689.75,6703.75,6689.25,6703.25,0
2025-11-19T21:45:00Z,6703.25,6704.25,6697.75,6700.25,0
2025-11-19T21:50:00Z,6699.75,6701.0,6694.25,6694.5,0
2025-11-19T21:55:00Z,6694.5,6698.5,6694.0,6696.0,0
2025-11-19T23:00:00Z,6697.5,6712.5,6694.0,6711.75,0
2025-11-19T23:05:00Z,6711.75,6719.0,6709.25,6718.25,0
2025-11-19T23:10:00Z,6718.0,6723.0,6714.5,6722.25,0
2025-11-19T23:15:00Z,6722.5,6725.25,6717.5,6717.75,0
2025-11-19T23:20:00Z,6717.75,6719.25,6715.75,6717.75,0
2025-11-19T23:25:00Z,6717.75,6721.25,6716.5,6720.25,0
2025-11-19T23:30:00Z,6720.25,6723.0,6718.5,6721.5,0
2025-11-19T23:35:00Z,6721.75,6727.0,6720.5,6726.75,0
2025-11-19T23:40:00Z,6726.5,6728.5,6723.25,6725.75,0
2025-11-19T23:45:00Z,6725.75,6729.5,6725.0,6728.5,0
2025-11-19T23:50:00Z,6728.5,6730.75,6726.5,6729.25,0
2025-11-19T23:55:00Z,6729.5,6732.75,6729.0,6732.0,0
2025-11-20T00:00:00Z,6731.75,6732.75,6728.5,6729.25,0
2025-11-20T00:05:00Z,6729.5,6730.75,6728.25,6728.5,0
2025-11-20T00:10:00Z,6728.75,6731.75,6728.0,6731.25,0
2025-11-20T00:15:00Z,6731.0,6737.0,6730.75,6736.75,0
2025-11-20T00:20:00Z,6736.5,6740.75,6735.75,6738.75,0
2025-11-20T00:25:00Z,6738.5,6741.75,6738.5,6740.0,0
2025-11-20T00:30:00Z,6740.25,6741.75,6738.0,6739.75,0
2025-11-20T00:35:00Z,6739.5,6740.5,6738.25,6739.5,0
2025-11-20T00:40:00Z,6739.5,6743.0,6738.5,6742.75,0
2025-11-20T00:45:00Z,6742.75,6743.25,6739.0,6740.0,0
2025-11-20T00:50:00Z,6740.0,6740.25,6737.75,6738.75,0
2025-11-20T00:55:00Z,6738.75,6739.0,6735.25,6736.0,0
2025-11-20T01:00:00Z,6735.75,6736.5,6732.25,6734.75,0
2025-11-20T01:05:00Z,6734.75,6736.75,6733.75,6736.25,0
2025-11-20T01:10:00Z,6736.5,6736.5,6733.25,6734.0,0
2025-11-20T01:15:00Z,6734.0,6739.5,6733.75,6738.25,0
2025-11-20T01:20:00Z,6738.25,6739.0,6736.75,6739.0,0
2025-11-20T01:25:00Z,6739.0,6741.5,6738.25,6741.0,0
2025-11-20T01:30:00Z,6741.0,6742.0,6739.5,6741.25,0
2025-11-20T01:35:00Z,6741.25,6742.25,6740.75,6741.25,0
2025-11-20T01:40:00Z,6741.25,6741.5,6738.25,6739.75,0
2025-11-20T01:45:00Z,6740.0,6741.75,6739.0,6740.25,0
2025-11-20T01:50:00Z,6740.5,6743.0,6739.5,6740.75,0
2025-11-20T01:55:00Z,6740.75,6742.5,6737.25,6742.0,0
2025-11-20T02:00:00Z,6741.75,6746.5,6741.25,6742.5,0
2025-11-20T02:05:00Z,6742.5,6744.25,6739.5,6740.0,0
2025-11-20T02:10:00Z,6739.75,6740.0,6738.25,6738.75,0
2025-11-20T02:15:00Z,6738.5,6740.0,6737.5,6738.5,0
2025-11-20T02:20:00Z,6738.25,6739.5,6737.5,6738.5,0
2025-11-20T02:25:00Z,6738.5,6739.25,6737.5,6738.0,0
2025-11-20T02:30:00Z,6738.25,6741.5,6737.5,6741.25,0
2025-11-20T02:35:00Z,6741.25,6742.75,6741.0,6741.75,0
2025-11-20T02:40:00Z,6741.75,6742.75,6740.5,6742.0,0
2025-11-20T02:45:00Z,6742.0,6744.75,6741.75,6743.5,0
2025-11-20T02:50:00Z,6743.75,6745.0,6743.5,6744.75,0
2025-11-20T02:55:00Z,6744.75,6745.5,6743.5,6745.0,0
2025-11-20T03:00:00Z,6744.75,6749.25,6744.5,6749.0,0
2025-11-20T03:05:00Z,6749.0,6749.75,6747.75,6748.0,0
2025-11-20T03:10:00Z,6748.0,6748.25,6745.75,6746.5,0
2025-11-20T03:15:00Z,6746.5,6747.0,6744.75,6747.0,0
2025-11-20T03:20:00Z,6746.75,6748.5,6746.5,6748.0,0
2025-11-20T03:25:00Z,6747.75,6748.0,6746.75,6747.5,0
2025-11-20T03:30:00Z,6747.25,6747.75,6745.75,6747.25,0
2025-11-20T03:35:00Z,6747.25,6748.0,6744.25,6744.75,0
2025-11-20T03:40:00Z,6744.75,6745.25,6743.75,6744.75,0
2025-11-20T03:45:00Z,6745.0,6745.0,6738.5,6745.0,0
2025-11-20T03:50:00Z,6745.0,6747.75,6744.5,6746.25,0
2025-11-20T03:55:00Z,6746.0,6746.0,6742.5,6744.5,0
2025-11-20T04:00:00Z,6744.25,6746.5,6743.5,6744.25,0
2025-11-20T04:05:00Z,6744.25,6746.0,6743.75,6745.5,0
2025-11-20T04:10:00Z,6745.25,6748.0,6745.0,6745.25,0
2025-11-20T04:15:00Z,6745.0,6745.0,6742.25,6744.25,0
2025-11-20T04:20:00Z,6744.25,6747.0,6743.5,6745.75,0
2025-11-20T04:25:00Z,6746.0,6746.75,6744.25,6744.75,0
2025-11-20T04:30:00Z,6745.0,6749.75,6744.25,6748.75,0
2025-11-20T04:35:00Z,6749.0,6749.25,6747.5,6748.0,0
2025-11-20T04:40:00Z,6747.75,6749.25,6747.75,6749.0,0
2025-11-20T04:45:00Z,6748.75,6749.75,6747.75,6748.25,0
2025-11-20T04:50:00Z,6748.5,6748.75,6748.0,6748.75,0
2025-11-20T04:55:00Z,6748.75,6749.75,6748.0,6749.5,0
2025-11-20T05:00:00Z,6749.25,6751.25,6748.25,6750.0,0
2025-11-20T05:05:00Z,6750.25,6754.0,6750.25,6753.25,0
2025-11-20T05:10:00Z,6753.0,6753.0,6750.25,6750.75,0
2025-11-20T05:15:00Z,6750.5,6751.25,6750.25,6751.0,0
2025-11-20T05:20:00Z,6750.75,6752.0,6750.5,6751.25,0
2025-11-20T05:25:00Z,6751.0,6751.0,6748.75,6749.25,0
2025-11-20T05:30:00Z,6749.0,6749.0,6746.25,6748.0,0
2025-11-20T05:35:00Z,6748.0,6748.75,6747.25,6748.5,0
2025-11-20T05:40:00Z,6748.75,6749.5,6748.25,6748.75,0
2025-11-20T05:45:00Z,6748.75,6749.5,6747.75,6748.0,0
2025-11-20T05:50:00Z,6748.0,6748.5,6745.75,6746.0,0
2025-11-20T05:55:00Z,6746.0,6747.0,6744.75,6746.5,0
2025-11-20T06:00:00Z,6746.75,6749.5,6746.5,6748.25,0
2025-11-20T06:05:00Z,6748.25,6748.25,6745.5,6746.5,0
2025-11-20T06:10:00Z,6746.25,6748.0,6745.75,6747.0,0
2025-11-20T06:15:00Z,6746.75,6746.75,6744.5,6746.0,0
2025-11-20T06:20:00Z,6745.75,6746.0,6743.75,6744.25,0
2025-11-20T06:25:00Z,6744.25,6744.25,6740.5,6741.75,0
2025-11-20T06:30:00Z,6742.0,6744.5,6741.75,6744.0,0
2025-11-20T06:35:00Z,6744.0,6748.75,6743.75,6748.5,0
2025-11-20T06:40:00Z,6748.5,6749.0,6746.75,6747.5,0
2025-11-20T06:45:00Z,6747.5,6748.5,6746.25,6746.5,0
2025-11-20T06:50:00Z,6746.25,6749.0,6744.5,6748.75,0
2025-11-20T06:55:00Z,6748.75,6749.25,6747.75,6749.0,0
2025-11-20T07:00:00Z,6749.0,6749.25,6747.0,6747.5,0
2025-11-20T07:05:00Z,6747.75,6750.0,6747.0,6748.75,0
2025-11-20T07:10:00Z,6748.75,6751.0,6747.75,6750.5,0
2025-11-20T07:15:00Z,6750.5,6753.25,6748.75,6752.25,0
2025-11-20T07:20:00Z,6752.25,6755.0,6751.5,6753.75,0
2025-11-20T07:25:00Z,6753.75,6755.75,6753.0,6753.5,0
2025-11-20T07:30:00Z,6753.75,6757.0,6753.5,6755.75,0
2025-11-20T07:35:00Z,6756.0,6756.25,6750.25,6750.5,0
2025-11-20T07:40:00Z,6750.75,6751.0,6746.25,6747.5,0
2025-11-20T07:45:00Z,6747.5,6747.5,6743.5,6746.0,0
2025-11-20T07:50:00Z,6746.0,6746.0,6742.75,6744.25,0
2025-11-20T07:55:00Z,6744.0,6745.75,6743.75,6744.25,0
2025-11-20T08:00:00Z,6744.25,6744.75,6740.5,6741.75,0
2025-11-20T08:05:00Z,6741.75,6747.0,6741.5,6746.5,0
2025-11-20T08:10:00Z,6746.5,6748.0,6743.5,6745.25,0
2025-11-20T08:15:00Z,6745.25,6748.5,6742.25,6746.5,0
2025-11-20T08:20:00Z,6746.5,6747.75,6745.5,6747.5,0
2025-11-20T08:25:00Z,6747.5,6748.0,6744.75,6747.0,0
2025-11-20T08:30:00Z,6747.0,6749.0,6743.0,6745.25,0
2025-11-20T08:35:00Z,6745.5,6750.0,6745.5,6748.25,0
2025-11-20T08:40:00Z,6748.5,6751.75,6746.5,6751.5,0
2025-11-20T08:45:00Z,6751.5,6755.0,6749.75,6751.0,0
2025-11-20T08:50:00Z,6750.75,6751.5,6748.25,6749.0,0
2025-11-20T08:55:00Z,6748.75,6748.75,6743.75,6743.75,0
2025-11-20T09:00:00Z,6743.5,6745.75,6738.5,6740.75,0
2025-11-20T09:05:00Z,6741.0,6744.75,6740.5,6743.25,0
2025-11-20T09:10:00Z,6743.25,6744.75,6742.0,6742.5,0
2025-11-20T09:15:00Z,6742.25,6743.5,6739.25,6739.5,0
2025-11-20T09:20:00Z,6739.5,6740.0,6737.5,6739.25,0
2025-11-20T09:25:00Z,6739.25,6739.5,6730.25,6730.5,0
